tags,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,title,owner.reputation,owner.user_id,owner.user_type,owner.accept_rate,owner.display_name
"['python', 'json', 'python-2.7', 'pandas']",73619,41226605.0,4,80,2020-01-11 12:37:44,2015-05-06 21:34:39,2019-07-24 23:01:19,30088006,CC BY-SA 4.0,Loading a file with more than one line of JSON into Pandas,1084.0,2307804.0,registered,42.0,user62198
"['python', 'pandas', 'matplotlib']",82162,32244161.0,5,80,2020-05-25 10:04:37,2015-08-27 08:11:34,2017-01-28 22:06:39,32244019,CC BY-SA 3.0,How to rotate x-axis tick labels in Pandas barplot,45398.0,67405.0,registered,79.0,neversaint
"['javascript', 'python', 'pandas']",47071,43825646.0,8,80,2020-02-05 17:21:54,2015-06-03 04:08:42,2015-06-03 05:59:18,30610675,CC BY-SA 3.0,Python Pandas equivalent in JavaScript,45398.0,67405.0,registered,79.0,neversaint
"['pandas', 'jupyter-notebook', 'ipython']",32923,34402423.0,5,79,2020-05-26 12:30:08,2015-12-21 14:32:00,2020-05-26 12:30:08,34398054,CC BY-SA 4.0,IPython Notebook cell multiple outputs,1739.0,2623749.0,registered,77.0,Lokesh
"['python', 'python-3.x', 'pandas', 'numpy', 'matplotlib']",95918,,10,79,2020-07-02 15:38:38,2016-11-17 15:46:33,2020-05-04 18:13:24,40659212,CC BY-SA 4.0,"FutureWarning: elementwise comparison failed; returning scalar, but in the future will perform elementwise comparison",,,does_not_exist,,user411103
"['python', 'pandas']",44497,29956221.0,3,79,2020-02-15 00:12:49,2015-02-09 19:02:07,2020-02-15 00:12:13,28417293,CC BY-SA 4.0,Sample datasets in Pandas,2423.0,414104.0,registered,83.0,canyon289
"['python', 'pandas']",214903,28161433.0,4,78,2020-03-23 06:31:37,2015-01-27 00:35:37,2015-08-06 13:38:01,28161356,CC BY-SA 3.0,Sort Pandas Dataframe by Date,1587.0,3697550.0,registered,73.0,nicholas.reichel
"['python', 'pandas', 'heroku', 'amazon-s3', 'boto3']",70796,,7,78,2020-02-27 20:00:02,2016-06-08 13:16:49,2016-06-08 18:53:02,37703634,CC BY-SA 3.0,How to import a text file on AWS S3 into pandas without writing to disk,1023.0,4872015.0,registered,50.0,alpalalpal
"['python', 'pandas', 'join', 'merge', 'concat']",53621,,6,78,2020-04-13 16:40:56,2016-07-07 22:12:46,2019-08-23 12:00:47,38256104,CC BY-SA 4.0,Difference(s) between merge() and concat() in pandas,1877.0,1972495.0,registered,82.0,WindChimes
"['python', 'pandas', 'iterator']",142439,36910033.0,2,77,2016-04-28 10:43:43,2016-04-28 09:03:15,2016-04-28 09:45:33,36909977,CC BY-SA 3.0,Update row values where certain condition is met in pandas,2692.0,3296266.0,registered,92.0,Stanko
"['python', 'pandas', 'dataframe']",73373,34049644.0,4,76,2019-12-13 16:32:25,2015-12-02 17:51:29,2019-01-28 21:54:20,34049618,CC BY-SA 4.0,How to add a suffix (or prefix) to each column name?,11452.0,1089623.0,registered,84.0,Klausos Klausos
"['python', 'pandas']",197707,29314880.0,5,76,2020-07-01 23:23:23,2015-03-28 05:30:48,2020-01-22 10:36:29,29314033,CC BY-SA 4.0,Drop rows containing empty cells from a pandas DataFrame,6759.0,3923448.0,registered,80.0,Amrita Sawant
"['python', 'pandas', 'apache-spark', 'dask']",27636,,1,76,2020-05-01 16:56:25,2016-08-10 20:11:44,2020-05-01 16:56:25,38882660,,At what situation I can use Dask instead of Apache Spark?,1133.0,6440269.0,registered,,Hariprasad
"['python', 'pandas', 'file-io']",246575,31247247.0,7,75,2020-06-16 21:12:17,2015-07-06 13:30:05,2020-05-05 22:48:48,31247198,CC BY-SA 4.0,"Python, Pandas : write content of DataFrame into text File",3133.0,4233113.0,registered,100.0,Sounak
"['python', 'pandas', 'openpyxl', 'xlsxwriter']",100861,42375263.0,8,75,2020-05-06 11:07:33,2017-02-21 15:07:04,2017-05-23 12:09:55,42370977,CC BY-SA 3.0,"How to save a new sheet in an existing excel file, using Pandas?",3621.0,5013143.0,registered,81.0,Stefano Fedele
"['python', 'pandas', 'matplotlib', 'seaborn']",39001,29648332.0,1,75,2015-12-15 19:55:04,2015-04-15 10:25:06,2015-12-15 19:55:04,29647749,CC BY-SA 3.0,Seaborn showing scientific notation in heatmap for 3-digit numbers,976.0,2611609.0,registered,71.0,cigrainger
"['python', 'pandas', 'pass-by-reference', 'pass-by-value']",53034,38925257.0,6,75,2017-10-05 20:36:14,2016-08-11 11:59:13,2016-08-11 12:15:39,38895768,CC BY-SA 3.0,"python pandas dataframe, is it pass-by-value or pass-by-reference",14164.0,534298.0,registered,92.0,nos
"['python', 'pandas', 'dataframe', 'group-by', 'pandas-groupby']",80157,38174164.0,4,74,2020-02-21 10:28:00,2016-07-03 20:42:43,2019-12-20 07:41:39,38174155,CC BY-SA 4.0,Group dataframe and get sum AND count?,46223.0,194000.0,registered,73.0,Richard
"['python', 'pandas', 'dataframe', 'apply']",50495,39476023.0,1,74,2018-12-03 14:34:03,2016-09-13 17:39:45,2016-09-13 17:54:13,39475978,CC BY-SA 3.0,Apply function to each cell in DataFrame,1091.0,5112032.0,registered,72.0,eljusticiero67
"['python', 'regex', 'pandas', 'dataframe', 'trim']",117805,40950485.0,6,73,2020-04-01 16:00:31,2016-12-03 17:08:55,2018-02-13 12:34:38,40950310,CC BY-SA 3.0,Strip / trim all strings of a dataframe,5995.0,2444909.0,registered,50.0,bold
"['python', 'pandas', 'indexing', 'rowname']",76890,29765839.0,3,72,2019-01-18 13:23:28,2015-04-21 07:24:16,2018-02-16 06:18:44,29765548,CC BY-SA 3.0,Remove index name in pandas,6429.0,4744765.0,registered,84.0,markov zain
"['python', 'pandas', 'machine-learning', 'scikit-learn', 'dummy-variable']",31779,38650886.0,4,72,2020-04-19 21:12:21,2016-04-14 18:28:37,2020-04-19 21:12:21,36631163,CC BY-SA 4.0,What are the pros and cons between get_dummies (Pandas) and OneHotEncoder (Scikit-learn)?,20908.0,678572.0,registered,86.0,O.rka
"['python', 'list', 'pandas', 'dataframe']",231314,42049158.0,3,72,2020-07-02 23:40:59,2017-02-05 06:19:02,2019-01-30 22:26:07,42049147,CC BY-SA 4.0,Convert List to Pandas Dataframe Column,1353.0,6469175.0,registered,44.0,Inherited Geek
"['python', 'arrays', 'pandas', 'performance', 'numpy']",22206,52674448.0,2,72,2019-12-22 18:39:00,2018-10-05 21:07:23,2018-10-06 02:05:52,52673285,CC BY-SA 4.0,Performance of Pandas apply vs np.vectorize to create new column from existing columns,24338.0,4561314.0,registered,53.0,stackoverflowuser2010
"['python', 'pandas', 'pandas-groupby']",84120,,2,71,2020-01-24 19:47:47,2015-05-14 18:44:39,2020-01-24 19:47:47,30244952,CC BY-SA 4.0,How do I create a new column from the output of pandas groupby().sum()?,749.0,4747171.0,registered,0.0,fe ner
"['python', 'pandas', 'series', 'categorical-data', 'binning']",71384,38089089.0,6,71,2020-05-13 00:05:45,2016-06-29 01:02:28,2019-10-13 18:17:29,38088652,CC BY-SA 4.0,Pandas: convert categories to numbers,6275.0,2530674.0,registered,73.0,sachinruk
"['python', 'pandas', 'matplotlib']",78414,34354149.0,3,71,2020-06-27 12:14:50,2015-12-18 01:23:31,,34347145,CC BY-SA 3.0,Pandas plot doesn&#39;t show,22427.0,1422096.0,registered,63.0,Basj
"['python', 'pandas', 'merge', 'dataframe']",92773,36540354.0,2,71,2018-12-15 13:05:20,2016-04-11 02:13:41,2018-08-14 09:17:12,36538780,CC BY-SA 4.0,Merging dataframes on index with pandas,1319.0,5018666.0,registered,77.0,km1234
"['python', 'pandas']",64062,30926717.0,6,70,2020-06-22 03:14:40,2015-06-18 22:09:43,2019-04-01 09:01:06,30926670,CC BY-SA 4.0,Add multiple empty columns to pandas DataFrame,3685.0,4909923.0,registered,96.0,PAN
"['python', 'pandas', 'dataframe', 'count', 'nan']",62342,,2,70,2020-01-31 21:49:35,2015-04-30 14:57:40,2017-05-26 12:09:56,29971075,CC BY-SA 3.0,Count number of non-NaN entries in every column of Dataframe,1503.0,1505593.0,registered,32.0,cryp
"['python', 'pandas', 'parquet', 'feather', 'pyarrow']",22739,48097717.0,1,70,2018-01-04 14:47:27,2018-01-03 18:48:30,,48083405,CC BY-SA 3.0,What are the differences between feather and parquet?,10755.0,9059420.0,registered,100.0,Darkonaut
"['python', 'pandas']",73063,29794993.0,3,69,2017-03-14 23:31:19,2015-04-22 10:39:21,,29794959,,pandas - add new column to dataframe from dictionary,12516.0,2699288.0,registered,99.0,Fabio Lamanna
"['python', 'pandas', 'dataframe']",164866,40353394.0,2,69,2019-09-12 17:49:27,2016-11-01 01:50:18,,40353079,CC BY-SA 3.0,pandas how to check dtype for all columns in a dataframe?,2109.0,3768495.0,registered,88.0,user3768495
"['python', 'pandas']",117490,40815950.0,3,69,2019-01-31 16:23:32,2016-11-26 05:22:28,,40815238,CC BY-SA 3.0,python pandas convert index to datetime,2939.0,6056160.0,registered,78.0,Runner Bean
"['python', 'pandas']",130323,28670223.0,2,68,2019-07-19 22:23:12,2015-02-23 08:23:44,2019-07-19 22:23:12,28669482,CC BY-SA 4.0,Appending pandas dataframes generated in a for loop,1051.0,3599580.0,registered,78.0,El Confuso
"['python', 'pandas']",94386,40145561.0,7,68,2020-04-24 23:29:52,2016-10-20 03:11:10,2016-10-24 16:03:21,40144769,CC BY-SA 3.0,How to select the last column of dataframe,1393.0,4325994.0,registered,75.0,Nate
"['python', 'pandas', 'header', 'row']",103275,31328974.0,7,67,2020-05-23 02:17:24,2015-07-09 21:50:35,2018-08-26 16:39:39,31328861,CC BY-SA 4.0,Python Pandas Replacing Header with Top Row,899.0,5042082.0,registered,85.0,Jeremy G
"['python', 'pandas', 'chained-assignment']",124374,33780558.0,11,67,2020-05-25 14:28:48,2015-11-17 22:17:58,2017-12-01 16:53:38,33768122,CC BY-SA 3.0,Python: Pandas Dataframe how to multiply entire column with a scalar,2124.0,5133552.0,registered,68.0,labheshr
"['python', 'python-2.7', 'pandas']",43365,30808571.0,5,67,2020-05-08 00:31:53,2015-06-12 16:55:19,2015-06-12 19:25:53,30808430,CC BY-SA 3.0,How to select columns from dataframe by regex,1238.0,4867396.0,registered,27.0,Yan Song
"['python', 'pandas', 'sorting', 'dataframe', 'unique']",77439,32072252.0,7,67,2019-10-31 16:28:18,2015-08-18 12:10:49,2019-10-31 16:28:18,32072076,CC BY-SA 4.0,Find the unique values in a column and then sort them,1995.0,4127806.0,registered,61.0,MAS
"['python', 'excel', 'python-2.7', 'pandas']",125637,,14,67,2020-06-14 21:50:55,2018-01-02 19:12:03,2018-01-02 19:18:08,48066517,CC BY-SA 3.0,Python: Pandas pd.read_excel giving ImportError: Install xlrd &gt;= 0.9.0 for Excel support,707.0,7293226.0,registered,,Vineeth Sai
"['python', 'pandas']",321096,,4,66,2020-06-29 02:02:30,2015-11-02 16:10:49,,33481974,CC BY-SA 3.0,ImportError: No module named pandas,671.0,3004620.0,registered,17.0,Sangram Barge
"['python', 'pandas']",27672,33952294.0,3,66,2020-03-05 21:04:46,2015-11-27 07:20:04,2017-05-23 11:54:31,33952142,CC BY-SA 3.0,Prevent pandas from interpreting &#39;NA&#39; as NaN in a string,2267.0,3182836.0,registered,,binarysubstrate
"['python', 'pandas']",59963,,10,66,2019-12-20 19:10:54,2016-04-06 21:00:40,,36462257,CC BY-SA 3.0,Create Empty Dataframe in Pandas specifying column types,4310.0,3507127.0,registered,52.0,Vincent
"['python', 'pandas', 'classification', 'tensorflow']",98781,,11,65,2020-06-02 14:55:12,2015-11-30 14:41:20,2018-07-07 17:56:03,34001922,,FailedPreconditionError: Attempting to use uninitialized in Tensorflow,1462.0,3654387.0,registered,54.0,user3654387
"['python', 'pandas', 'dataframe', 'series']",126695,35523820.0,6,65,2020-06-28 14:08:41,2016-02-20 13:03:08,2019-10-17 13:46:59,35523635,CC BY-SA 4.0,Extract values in Pandas value_counts(),661.0,5955385.0,registered,,JamesButterlips
"['python', 'for-loop', 'pandas', 'dataframe']",227514,31675177.0,5,65,2020-06-07 01:48:29,2015-07-28 11:09:34,2015-07-28 11:21:08,31674557,CC BY-SA 3.0,How to append rows in a pandas dataframe in a for loop?,2901.0,4301459.0,registered,84.0,Blue Moon
"['python', 'mysql', 'sql', 'pandas', 'numpy']",69336,37730334.0,1,64,2020-04-18 13:37:39,2016-06-09 15:28:40,2018-01-10 22:34:23,37730243,,Importing data from a MySQL database into a Pandas data frame including column names,809.0,6410265.0,registered,60.0,vFlav
"['python', 'pandas', 'dataframe', 'nan']",90893,43424223.0,3,64,2020-02-06 15:55:32,2017-04-15 09:03:30,2019-05-07 09:50:45,43424199,CC BY-SA 4.0,Display rows with one or more NaN values in pandas dataframe,3350.0,2396502.0,registered,82.0,Peaceful
"['python', 'pandas', 'random', 'integer', 'range']",58485,30327470.0,2,64,2020-03-26 10:32:28,2015-05-19 13:41:41,2017-04-07 09:29:14,30327417,CC BY-SA 3.0,Pandas: create new column in df with random integers from range,21942.0,914308.0,registered,79.0,screechOwl
"['python', 'pandas']",69025,30010004.0,1,64,2017-08-09 06:55:01,2015-05-03 03:34:33,,30009948,CC BY-SA 3.0,How to reorder indexed rows based on a list in Pandas data frame,45398.0,67405.0,registered,79.0,neversaint
"['python', 'xml', 'python-2.7', 'parsing', 'pandas']",109222,28267291.0,3,64,2019-05-21 17:01:10,2015-02-01 03:58:53,2018-05-07 15:39:15,28259301,CC BY-SA 4.0,How to convert an XML file to nice pandas dataframe?,643.0,4506080.0,registered,,eoriu
"['python', 'pandas', 'dataframe', 'replace', 'negative-number']",102821,27759140.0,5,63,2020-03-29 10:06:04,2015-01-03 20:14:14,2020-03-29 10:06:04,27759084,CC BY-SA 4.0,How to replace negative numbers in Pandas Data Frame by zero,1489.0,4203807.0,registered,74.0,Hangon
"['python', 'datetime', 'pandas', 'extract', 'dataframe']",122437,30405634.0,5,63,2019-11-06 10:52:55,2015-05-22 20:30:49,2015-05-26 14:10:24,30405413,CC BY-SA 3.0,python pandas extract year from datetime --- df[&#39;year&#39;] = df[&#39;date&#39;].year is not working,1303.0,4263878.0,registered,84.0,MJS
"['python', 'pandas', 'parquet', 'blaze']",93198,47036357.0,3,63,2020-05-14 15:18:26,2015-11-19 20:30:59,2017-10-11 09:09:50,33813815,CC BY-SA 3.0,How to read a Parquet file into Pandas DataFrame?,5433.0,843348.0,registered,62.0,Daniel Mahler
"['python', 'pandas', 'dataframe', 'data-analysis']",115564,28236391.0,2,63,2019-05-14 08:56:22,2015-01-30 12:48:32,2016-12-11 17:21:25,28236305,CC BY-SA 3.0,How do I sum values in a column that match a given condition using pandas?,1112.0,3375198.0,registered,73.0,adijo
"['python', 'pandas', 'numpy', 'scikit-learn', 'neuraxle']",69965,35724176.0,5,63,2020-03-19 09:09:57,2016-03-01 12:51:46,2020-03-06 02:13:45,35723472,CC BY-SA 4.0,How to use sklearn fit_transform with pandas and return dataframe instead of numpy array?,1385.0,2635175.0,registered,100.0,Louic
"['python', 'pandas', 'dataframe', 'indexing', 'split']",121375,33742822.0,3,62,2019-12-11 03:37:08,2015-11-16 18:58:36,2017-04-15 13:15:34,33742588,CC BY-SA 3.0,Pandas split DataFrame by column value,1148.0,1096234.0,registered,76.0,146 percent Russian
"['python', 'pandas']",150049,28056359.0,4,62,2020-03-29 06:57:52,2015-01-20 22:17:35,,28056171,,How to build and fill pandas dataframe from for loop?,789.0,4326084.0,registered,,c.j.mcdonn
"['python', 'pandas', 'group-by', 'pandas-groupby']",29070,41525937.0,5,62,2019-07-30 18:55:26,2017-01-07 20:03:30,2017-11-12 05:07:36,41525911,CC BY-SA 3.0,group by pandas dataframe and select latest in each group,2527.0,1102806.0,registered,84.0,DevEx
"['python', 'csv', 'pandas']",51337,,1,62,2019-11-20 10:50:15,2015-10-30 16:36:17,2015-10-30 16:56:59,33440805,CC BY-SA 3.0,Pandas dataframe read_csv on bad data,719.0,2911888.0,registered,36.0,Fonti
"['python', 'pandas', 'dataframe']",12479,48411543.0,3,62,2020-05-20 00:09:35,2018-01-23 19:11:25,2018-01-23 19:26:48,48409128,CC BY-SA 3.0,What is the difference between using loc and using just square brackets to filter for columns in Pandas/Python?,1777.0,3385948.0,registered,86.0,Sean McCarthy
"['python', 'pandas', 'dataframe']",58135,32059460.0,4,61,2020-05-21 17:33:49,2015-08-17 20:46:15,2017-11-08 14:11:44,32059397,CC BY-SA 3.0,pandas groupby without turning grouped by column into index,10596.0,1762211.0,registered,88.0,Mohamed Ali JAMAOUI
"['python', 'pandas', 'dataframe']",114935,50649933.0,7,61,2020-06-29 10:43:12,2018-06-01 19:20:07,2018-11-07 21:03:46,50649853,CC BY-SA 4.0,Trying to merge 2 dataframes but get ValueError,1218.0,8580574.0,registered,0.0,PEREZje
"['python', 'numpy', 'pandas', 'datetime64']",67915,29218694.0,2,61,2017-10-16 14:27:03,2015-03-23 09:17:10,2015-03-23 09:47:52,29206612,CC BY-SA 3.0,Difference between data type &#39;datetime64[ns]&#39; and &#39;&lt;M8[ns]&#39;?,1473.0,2758414.0,registered,57.0,LLaP
"['python', 'pandas']",78883,28652153.0,3,61,2017-01-02 20:28:33,2015-02-21 20:40:22,,28651079,CC BY-SA 3.0,"Pandas unstack problems: ValueError: Index contains duplicate entries, cannot reshape",5925.0,348501.0,registered,64.0,ARF
"['python', 'pandas', 'series', 'loc']",19101,38886211.0,1,61,2018-06-22 03:20:01,2016-08-11 01:51:08,2017-05-23 11:55:07,38886080,CC BY-SA 3.0,Python: Pandas Series - Why use loc?,2939.0,6056160.0,registered,78.0,Runner Bean
"['python', 'pandas', 'dataframe']",91314,32591786.0,6,60,2019-10-09 12:50:40,2015-09-15 16:48:09,,32591466,CC BY-SA 3.0,Python pandas: how to specify data types when reading an Excel file?,4449.0,4045275.0,registered,42.0,Pythonista anonymous
"['python', 'pandas', 'plot']",93283,51006642.0,4,60,2019-01-02 00:32:20,2015-03-24 12:57:58,,29233283,CC BY-SA 3.0,Plotting multiple lines with pandas dataframe,7563.0,2236401.0,registered,83.0,sedavidw
"['python', 'pandas']",72975,31569866.0,3,60,2020-03-31 10:17:14,2015-07-22 17:01:02,2015-07-22 17:16:40,31569549,CC BY-SA 3.0,How to GroupBy a Dataframe in Pandas and keep Columns,717.0,4256941.0,registered,75.0,Adrian Ribao
"['python', 'pandas', 'dataframe']",153480,28135445.0,2,60,2018-01-14 19:57:29,2015-01-25 10:35:54,2017-07-16 09:43:32,28135436,CC BY-SA 3.0,Concatenate rows of two dataframes in pandas,1979.0,1140126.0,registered,73.0,user1140126
"['python', 'pandas', 'dataframe']",36100,37216587.0,4,60,2020-06-08 20:09:01,2016-05-13 17:57:21,2020-06-20 09:12:55,37216485,CC BY-SA 4.0,pandas .at versus .loc,213123.0,2336654.0,registered,96.0,piRSquared
"['python', 'pandas', 'dataframe']",90411,43983654.0,4,59,2019-06-18 18:38:05,2017-05-15 15:40:41,,43983622,,Remove Unnamed columns in pandas dataframe,2971.0,5453723.0,registered,49.0,muazfaiz
"['python', 'pandas', 'dataframe', 'indexing']",15884,41130329.0,3,59,2019-03-08 05:51:38,2016-12-13 20:45:49,2019-03-08 05:43:35,41130255,CC BY-SA 4.0,"For Pandas DataFrame, what&#39;s the difference between using squared brackets or dot to access a column?",693.0,4864526.0,registered,,Alberto Segundo
"['python', 'postgresql', 'pandas', 'sqlalchemy']",61479,27889674.0,3,59,2020-02-21 12:45:24,2015-01-11 05:27:49,2018-09-17 10:09:02,27884268,CC BY-SA 4.0,Return Pandas dataframe from PostgreSQL query with sqlalchemy,4063.0,3422206.0,registered,83.0,lmart999
"['python', 'python-3.x', 'pandas']",82774,29246498.0,3,59,2020-02-07 06:36:01,2015-03-25 01:14:35,,29245848,CC BY-SA 3.0,what are all the dtypes that pandas recognizes?,5023.0,2526657.0,registered,79.0,uday
"['python', 'python-2.7', 'pandas']",108893,30946773.0,7,58,2020-06-28 19:35:11,2015-06-19 18:04:05,2015-12-05 03:05:10,30944577,CC BY-SA 3.0,Check if string is in a pandas dataframe,5655.0,2242044.0,registered,83.0,user2242044
"['python', 'pandas', 'join', 'merge', 'inner-join']",58599,28229188.0,2,58,2019-01-10 04:23:43,2015-01-30 03:31:13,2018-09-11 01:16:21,28228781,CC BY-SA 4.0,Why does Pandas inner join give ValueError: len(left_on) must equal the number of levels in the index of &quot;right&quot;?,719.0,4504093.0,registered,67.0,Ian Joyce
"['python', 'pandas', 'date-range']",39134,34915951.0,1,58,2019-05-14 07:25:37,2016-01-21 05:10:21,2016-01-21 05:30:41,34915828,CC BY-SA 3.0,Pandas date_range to generate monthly data at beginning of the month,838.0,2092586.0,registered,25.0,Bunny_Ross
"['python', 'pandas', 'numpy', 'matplotlib']",156726,,7,58,2019-01-25 05:32:45,2017-04-08 04:30:17,2018-07-20 18:03:18,43290202,CC BY-SA 4.0,Python &quot;TypeError: unhashable type: &#39;slice&#39;&quot; for encoding categorical data,689.0,7835706.0,registered,,kausik Chat
"['python', 'pandas', 'group-by', 'series']",36069,,5,58,2019-01-24 18:09:02,2015-11-02 17:43:22,,33483670,CC BY-SA 3.0,How to group a Series by values in pandas?,7024.0,305597.0,registered,71.0,Mart&#237;n Fixman
